CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Nama_Segmen
17254,5,2,272.44,United Kingdom,5,3,2,532,10,Potensi Setia
17255,41,2,298.41,United Kingdom,3,3,2,332,8,Perlu Perhatian
17256,107,2,240.0,United Kingdom,2,3,1,231,6,Pelanggan Vakum Lama
17259,148,2,603.37,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
17262,52,5,1253.3600000000001,United Kingdom,3,4,4,344,11,Pelanggan Setia
17263,208,1,63.440000000000005,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17265,139,2,562.9,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
17266,2,3,310.64,United Kingdom,5,4,2,542,11,Pelanggan Setia
17267,127,2,317.62,United Kingdom,2,3,2,232,7,Pelanggan Vakum Lama
17268,108,4,763.64,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
17272,42,4,2148.63,United Kingdom,3,4,5,345,12,Pelanggan Setia
17274,35,1,111.97999999999999,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17277,228,2,1065.3500000000001,United Kingdom,1,3,4,134,8,Pelanggan Berisiko
17278,241,1,246.04,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17279,58,1,187.82999999999998,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17282,130,3,1703.41,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17284,60,6,1652.58,United Kingdom,3,5,4,354,12,Pelanggan Setia
17286,22,1,153.92,United Kingdom,4,2,1,421,7,Potensi Setia
17287,26,7,1064.11,United Kingdom,4,5,4,454,13,Pelanggan Setia
17288,9,7,1419.73,United Kingdom,5,5,4,554,14,Pelanggan Utama
17289,32,3,944.41,United Kingdom,4,4,4,444,12,Pelanggan Setia
17290,4,2,525.24,United Kingdom,5,3,3,533,11,Potensi Setia
17291,308,1,550.8000000000001,United Kingdom,1,2,3,123,6,Pelanggan Berisiko
17293,8,9,1875.1100000000001,United Kingdom,5,5,4,554,14,Pelanggan Utama
17295,29,3,556.95,United Kingdom,4,4,3,443,11,Pelanggan Setia
17297,17,1,131.78,United Kingdom,4,2,1,421,7,Potensi Setia
17298,101,2,498.42,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
17299,12,4,669.11,United Kingdom,5,4,3,543,12,Pelanggan Setia
17301,21,1,197.63,United Kingdom,4,2,1,421,7,Potensi Setia
17302,15,5,1135.63,United Kingdom,4,4,4,444,12,Pelanggan Setia
17303,361,1,250.04,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17306,11,19,8631.31,United Kingdom,5,5,5,555,15,Pelanggan Utama
17309,95,1,82.75,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17311,78,2,1384.85,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
17312,139,3,644.3,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
17313,31,1,2328.84,United Kingdom,4,2,5,425,11,Potensi Setia
17314,25,8,2527.92,United Kingdom,4,5,5,455,14,Pelanggan Setia
17315,2,38,6292.26,United Kingdom,5,5,5,555,15,Pelanggan Utama
17317,46,3,2600.34,United Kingdom,3,4,5,345,12,Pelanggan Setia
17320,100,3,1200.6200000000001,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17321,8,2,700.86,United Kingdom,5,3,3,533,11,Potensi Setia
17323,15,7,921.07,United Kingdom,4,5,3,453,12,Pelanggan Setia
17324,18,4,990.23,United Kingdom,4,4,4,444,12,Pelanggan Setia
17325,280,1,96.8,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17329,14,2,523.11,United Kingdom,4,3,3,433,10,Potensi Setia
17330,23,2,363.9,United Kingdom,4,3,2,432,9,Potensi Setia
17331,124,1,175.2,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17333,86,1,494.25,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
17334,302,2,307.02,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
17337,151,4,2027.8700000000001,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17338,17,8,6643.93,United Kingdom,4,5,5,455,14,Pelanggan Setia
17339,94,2,243.36,United Kingdom,2,3,1,231,6,Pelanggan Vakum Lama
17340,30,11,12353.29,United Kingdom,4,5,5,455,14,Pelanggan Setia
17341,157,3,781.36,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
17343,355,1,193.64,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17344,46,1,160.57,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17345,15,4,537.74,United Kingdom,4,4,3,443,11,Pelanggan Setia
17346,4,15,2676.56,United Kingdom,5,5,5,555,15,Pelanggan Utama
17347,86,1,228.96,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17348,15,5,1159.52,United Kingdom,4,4,4,444,12,Pelanggan Setia
17349,179,1,110.75,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17350,8,4,1286.07,United Kingdom,5,4,4,544,13,Pelanggan Setia
17351,36,3,587.15,United Kingdom,3,4,3,343,10,Pelanggan Setia
17353,129,2,1740.0,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
17354,51,1,1393.06,United Kingdom,3,2,4,324,9,Pelanggan Tidak Aktif
17356,312,1,178.22,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17357,24,2,388.14,United Kingdom,4,3,2,432,9,Potensi Setia
17358,303,2,365.85,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
17359,11,1,127.86,United Kingdom,5,2,1,521,8,Potensi Setia
17360,17,3,585.79,United Kingdom,4,4,3,443,11,Pelanggan Setia
17361,49,3,488.2,United Kingdom,3,4,2,342,9,Pelanggan Setia
17362,239,2,312.23,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
17364,1,11,4481.18,United Kingdom,5,5,5,555,15,Pelanggan Utama
17365,13,8,4801.56,United Kingdom,5,5,5,555,15,Pelanggan Utama
17367,238,1,168.4,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17368,23,8,1912.67,United Kingdom,4,5,4,454,13,Pelanggan Setia
17370,73,4,446.18,United Kingdom,2,4,2,242,8,Pelanggan Vakum Lama
17371,17,3,423.89,United Kingdom,4,4,2,442,10,Pelanggan Setia
17372,41,8,1342.68,United Kingdom,3,5,4,354,12,Pelanggan Setia
17373,40,4,646.92,United Kingdom,3,4,3,343,10,Pelanggan Setia
17374,219,2,495.77,United Kingdom,1,3,3,133,7,Pelanggan Berisiko
17375,199,3,400.1,United Kingdom,1,4,2,142,7,Pelanggan Hilang
17376,71,2,203.2,United Kingdom,3,3,1,331,7,Perlu Perhatian
17377,24,20,4100.92,United Kingdom,4,5,5,455,14,Pelanggan Setia
17379,11,1,404.66,United Kingdom,5,2,2,522,9,Potensi Setia
17381,9,29,20275.61,United Kingdom,5,5,5,555,15,Pelanggan Utama
17382,65,1,65.4,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17383,4,1,199.29,United Kingdom,5,2,1,521,8,Potensi Setia
17384,19,2,336.4,United Kingdom,4,3,2,432,9,Potensi Setia
17385,15,1,261.11,United Kingdom,4,2,2,422,8,Potensi Setia
17386,8,6,2686.42,United Kingdom,5,5,5,555,15,Pelanggan Utama
17387,20,2,784.11,United Kingdom,4,3,3,433,10,Potensi Setia
17388,78,4,1259.56,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17389,1,34,31833.68,United Kingdom,5,5,5,555,15,Pelanggan Utama
17391,164,2,508.8,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
17392,307,2,457.91,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
17394,219,1,203.86999999999998,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17396,39,8,7330.8,United Kingdom,3,5,5,355,13,Pelanggan Setia
17397,22,2,696.41,United Kingdom,4,3,3,433,10,Potensi Setia
17398,115,3,653.38,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
17400,126,5,2129.96,United Kingdom,2,4,5,245,11,Pelanggan Vakum Lama
17402,5,13,2633.85,United Kingdom,5,5,5,555,15,Pelanggan Utama
17403,36,1,281.62,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
17404,4,15,31906.82,Sweden,5,5,5,555,15,Pelanggan Utama
17405,1,3,1031.41,United Kingdom,5,4,4,544,13,Pelanggan Setia
17406,333,3,2200.42,United Kingdom,1,4,5,145,10,Pelanggan Hilang
17408,163,1,32.65,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17409,185,2,771.85,United Kingdom,1,3,3,133,7,Pelanggan Berisiko
17410,16,5,1214.72,United Kingdom,4,4,4,444,12,Pelanggan Setia
17411,12,3,778.94,United Kingdom,5,4,3,543,12,Pelanggan Setia
17412,3,7,1258.06,United Kingdom,5,5,4,554,14,Pelanggan Utama
17414,44,2,778.0,United Kingdom,3,3,3,333,9,Perlu Perhatian
17415,80,1,507.84,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
17416,30,7,6893.42,United Kingdom,4,5,5,455,14,Pelanggan Setia
17418,42,2,463.46000000000004,United Kingdom,3,3,2,332,8,Perlu Perhatian
17419,11,12,4226.57,United Kingdom,5,5,5,555,15,Pelanggan Utama
17420,50,3,598.83,United Kingdom,3,4,3,343,10,Pelanggan Setia
17422,16,6,1979.37,United Kingdom,4,5,4,454,13,Pelanggan Setia
17423,46,2,698.41,United Kingdom,3,3,3,333,9,Perlu Perhatian
17425,19,2,759.17,United Kingdom,4,3,3,433,10,Potensi Setia
17426,8,6,5037.26,United Kingdom,5,5,5,555,15,Pelanggan Utama
17427,72,1,100.8,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17428,1,28,17256.85,United Kingdom,5,5,5,555,15,Pelanggan Utama
17429,128,3,524.9200000000001,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
17430,33,2,265.76,United Kingdom,4,3,2,432,9,Potensi Setia
17431,313,1,403.3,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17432,18,2,365.76,United Kingdom,4,3,2,432,9,Potensi Setia
17433,88,1,303.15999999999997,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17434,2,7,2373.82,United Kingdom,5,5,5,555,15,Pelanggan Utama
17436,2,2,216.29999999999998,United Kingdom,5,3,1,531,9,Potensi Setia
17438,254,1,388.45000000000005,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17440,157,3,186.42000000000002,United Kingdom,2,4,1,241,7,Pelanggan Vakum Lama
17442,37,6,2248.56,United Kingdom,3,5,5,355,13,Pelanggan Setia
17443,220,1,534.24,Canada,1,2,3,123,6,Pelanggan Berisiko
17444,148,3,2940.04,Canada,2,4,5,245,11,Pelanggan Vakum Lama
17446,177,2,120.9,United Kingdom,2,3,1,231,6,Pelanggan Vakum Lama
17447,40,2,541.53,United Kingdom,3,3,3,333,9,Perlu Perhatian
17449,2,7,2520.86,United Kingdom,5,5,5,555,15,Pelanggan Utama
17450,8,46,194550.79,United Kingdom,5,5,5,555,15,Pelanggan Utama
17451,1,7,1721.4,United Kingdom,5,5,4,554,14,Pelanggan Utama
17453,18,2,486.71999999999997,United Kingdom,4,3,2,432,9,Potensi Setia
17454,192,4,517.53,United Kingdom,1,4,3,143,8,Pelanggan Hilang
17455,204,1,131.7,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17456,365,1,249.86,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17457,127,5,1737.7,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17458,15,1,316.5,United Kingdom,4,2,2,422,8,Potensi Setia
17459,43,2,657.3,United Kingdom,3,3,3,333,9,Perlu Perhatian
17460,94,6,622.4300000000001,United Kingdom,2,5,3,253,10,Pelanggan Vakum Lama
17461,23,3,757.46,United Kingdom,4,4,3,443,11,Pelanggan Setia
17462,60,2,675.69,United Kingdom,3,3,3,333,9,Perlu Perhatian
17463,16,5,1896.41,United Kingdom,4,4,4,444,12,Pelanggan Setia
17464,158,1,289.96000000000004,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17466,10,2,763.28,United Kingdom,5,3,3,533,11,Potensi Setia
17468,10,2,137.0,United Kingdom,5,3,1,531,9,Potensi Setia
17469,16,5,1870.97,United Kingdom,4,4,4,444,12,Pelanggan Setia
17470,45,5,1125.07,United Kingdom,3,4,4,344,11,Pelanggan Setia
17472,191,3,710.29,United Kingdom,1,4,3,143,8,Pelanggan Hilang
17475,79,1,194.37,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17480,78,1,511.82,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
17481,4,4,1255.59,United Kingdom,5,4,4,544,13,Pelanggan Setia
17483,65,3,414.04,United Kingdom,3,4,2,342,9,Pelanggan Setia
17486,261,1,396.87,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17489,59,2,376.64,United Kingdom,3,3,2,332,8,Perlu Perhatian
17490,1,7,2092.32,United Kingdom,5,5,5,555,15,Pelanggan Utama
17491,1,10,3558.87,United Kingdom,5,5,5,555,15,Pelanggan Utama
17492,248,1,374.57,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17495,8,2,497.56,United Kingdom,5,3,3,533,11,Potensi Setia
17496,359,1,271.05,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17498,76,1,272.22,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17499,290,1,622.88,United Kingdom,1,2,3,123,6,Pelanggan Berisiko
17500,17,3,1138.0,United Kingdom,4,4,4,444,12,Pelanggan Setia
17501,221,2,288.6,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
17502,9,4,689.1,United Kingdom,5,4,3,543,12,Pelanggan Setia
17503,3,2,558.96,United Kingdom,5,3,3,533,11,Potensi Setia
17504,206,9,2997.0299999999997,United Kingdom,1,5,5,155,11,Pelanggan Hilang
17505,162,2,1145.84,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
17506,76,1,302.2,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17507,262,2,605.58,United Kingdom,1,3,3,133,7,Pelanggan Berisiko
17508,281,1,387.31,Greece,1,2,2,122,5,Pelanggan Berisiko
17509,58,8,6115.14,United Kingdom,3,5,5,355,13,Pelanggan Setia
17510,25,1,308.48,United Kingdom,4,2,2,422,8,Potensi Setia
17511,3,31,91062.38,United Kingdom,5,5,5,555,15,Pelanggan Utama
17512,29,10,2924.9900000000002,United Kingdom,4,5,5,455,14,Pelanggan Setia
17513,72,1,513.2,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
17514,128,1,208.65,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17515,31,4,639.02,United Kingdom,4,4,3,443,11,Pelanggan Setia
17516,15,5,768.08,United Kingdom,4,4,3,443,11,Pelanggan Setia
17517,309,1,153.94,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17519,17,6,1844.02,United Kingdom,4,5,4,454,13,Pelanggan Setia
17520,54,1,546.81,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
17521,30,3,723.2099999999999,United Kingdom,4,4,3,443,11,Pelanggan Setia
17522,2,5,1070.71,United Kingdom,5,4,4,544,13,Pelanggan Setia
17523,11,4,652.74,United Kingdom,5,4,3,543,12,Pelanggan Setia
17524,361,1,145.0,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17525,360,1,422.70000000000005,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17526,5,4,1195.8999999999999,United Kingdom,5,4,4,544,13,Pelanggan Setia
17527,54,4,939.37,United Kingdom,3,4,3,343,10,Pelanggan Setia
17528,1,8,3628.5,United Kingdom,5,5,5,555,15,Pelanggan Utama
17530,1,10,2385.0,United Kingdom,5,5,5,555,15,Pelanggan Utama
17531,190,1,296.7,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17534,54,1,223.36,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17535,280,1,164.4,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17536,177,1,76.5,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17537,30,2,897.62,United Kingdom,4,3,3,433,10,Potensi Setia
17538,26,1,98.42,United Kingdom,4,2,1,421,7,Potensi Setia
17540,25,2,578.9,United Kingdom,4,3,3,433,10,Potensi Setia
17542,270,1,170.75,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17545,43,3,645.96,United Kingdom,3,4,3,343,10,Pelanggan Setia
17548,234,1,103.3,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17549,24,2,148.86,United Kingdom,4,3,1,431,8,Potensi Setia
17550,197,3,267.16,United Kingdom,1,4,2,142,7,Pelanggan Hilang
17551,359,1,306.84,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17552,60,4,930.41,United Kingdom,3,4,3,343,10,Pelanggan Setia
17553,130,1,1487.6,United Kingdom,2,2,4,224,8,Pelanggan Berisiko
17554,1,5,1952.45,United Kingdom,5,4,4,544,13,Pelanggan Setia
17555,20,2,483.26,United Kingdom,4,3,2,432,9,Potensi Setia
17556,206,1,157.9,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17557,14,3,541.46,United Kingdom,4,4,3,443,11,Pelanggan Setia
17560,95,4,854.95,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
17561,19,1,167.62,United Kingdom,4,2,1,421,7,Potensi Setia
17562,14,7,1122.38,United Kingdom,4,5,4,454,13,Pelanggan Setia
17564,24,3,454.01,United Kingdom,4,4,2,442,10,Pelanggan Setia
17566,8,2,901.21,United Kingdom,5,3,3,533,11,Potensi Setia
17567,7,8,4331.48,United Kingdom,5,5,5,555,15,Pelanggan Utama
17569,332,1,344.14,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17571,50,4,1498.51,United Kingdom,3,4,4,344,11,Pelanggan Setia
17572,71,4,226.75000000000003,United Kingdom,3,4,1,341,8,Pelanggan Setia
17573,29,3,380.6,United Kingdom,4,4,2,442,10,Pelanggan Setia
17574,243,1,185.65,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17576,8,19,3622.68,United Kingdom,5,5,5,555,15,Pelanggan Utama
17578,218,1,143.45999999999998,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17579,5,3,448.90000000000003,United Kingdom,5,4,2,542,11,Pelanggan Setia
17580,253,3,215.72,United Kingdom,1,4,1,141,6,Pelanggan Hilang
17581,1,25,11045.04,United Kingdom,5,5,5,555,15,Pelanggan Utama
17582,236,1,175.27,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17584,7,2,1242.3,United Kingdom,5,3,4,534,12,Potensi Setia
17585,109,4,1133.07,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17588,100,3,1240.2,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17589,60,4,2404.17,United Kingdom,3,4,5,345,12,Pelanggan Setia
17590,2,3,1479.22,United Kingdom,5,4,4,544,13,Pelanggan Setia
17591,73,7,2225.9700000000003,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
17593,4,5,3927.34,United Kingdom,5,4,5,545,14,Pelanggan Setia
17594,85,2,993.18,United Kingdom,2,3,4,234,9,Pelanggan Vakum Lama
17595,12,2,388.79,United Kingdom,5,3,2,532,10,Potensi Setia
17596,23,7,2827.93,United Kingdom,4,5,5,455,14,Pelanggan Setia
17597,214,1,2044.3700000000001,United Kingdom,1,2,4,124,7,Pelanggan Berisiko
17600,18,1,161.67000000000002,United Kingdom,4,2,1,421,7,Potensi Setia
17601,239,1,116.00999999999999,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17602,2,6,5102.97,United Kingdom,5,5,5,555,15,Pelanggan Utama
17603,78,1,394.72,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17604,217,2,309.36,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
17608,33,2,193.42,United Kingdom,4,3,1,431,8,Potensi Setia
17609,41,5,1112.22,United Kingdom,3,4,4,344,11,Pelanggan Setia
17611,7,15,3984.22,United Kingdom,5,5,5,555,15,Pelanggan Utama
17612,53,6,2048.45,United Kingdom,3,5,4,354,12,Pelanggan Setia
17613,23,14,4559.150000000001,United Kingdom,4,5,5,455,14,Pelanggan Setia
17614,57,1,390.07,United Kingdom,3,2,2,322,7,Pelanggan Tidak Aktif
17615,130,3,329.6,United Kingdom,2,4,2,242,8,Pelanggan Vakum Lama
17616,174,3,571.1999999999999,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
17618,6,3,971.58,United Kingdom,5,4,4,544,13,Pelanggan Setia
17619,312,1,218.52,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17620,60,1,81.44,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17621,21,3,1379.9,United Kingdom,4,4,4,444,12,Pelanggan Setia
17623,33,1,527.0500000000001,United Kingdom,4,2,3,423,9,Potensi Setia
17624,15,2,843.48,United Kingdom,4,3,3,433,10,Potensi Setia
17625,18,4,2047.0,United Kingdom,4,4,4,444,12,Pelanggan Setia
17628,81,1,75.75,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17629,6,8,1814.12,United Kingdom,5,5,4,554,14,Pelanggan Utama
17630,170,2,503.59999999999997,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
17631,2,3,528.33,United Kingdom,5,4,3,543,12,Pelanggan Setia
17633,31,4,1324.84,United Kingdom,4,4,4,444,12,Pelanggan Setia
17634,36,9,2361.9700000000003,United Kingdom,3,5,5,355,13,Pelanggan Setia
17636,19,1,285.56,United Kingdom,4,2,2,422,8,Potensi Setia
17637,31,2,547.0600000000001,United Kingdom,4,3,3,433,10,Potensi Setia
17639,276,1,108.5,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17640,87,1,621.66,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
17642,120,2,712.29,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
17643,373,1,101.55,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17644,1,11,2895.64,United Kingdom,5,5,5,555,15,Pelanggan Utama
17646,219,3,1008.39,United Kingdom,1,4,4,144,9,Pelanggan Hilang
17647,65,1,133.06,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17648,61,4,1797.5,United Kingdom,3,4,4,344,11,Pelanggan Setia
17649,138,1,868.49,United Kingdom,2,2,3,223,7,Pelanggan Berisiko
17650,21,1,166.08,United Kingdom,4,2,1,421,7,Potensi Setia
17651,12,10,3945.0,United Kingdom,5,5,5,555,15,Pelanggan Utama
17652,25,12,4867.72,United Kingdom,4,5,5,455,14,Pelanggan Setia
17653,37,4,1207.56,United Kingdom,3,4,4,344,11,Pelanggan Setia
17654,277,1,117.55,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17655,11,7,2638.94,United Kingdom,5,5,5,555,15,Pelanggan Utama
17656,73,5,1674.69,United Kingdom,2,4,4,244,10,Pelanggan Vakum Lama
17658,26,2,595.42,United Kingdom,4,3,3,433,10,Potensi Setia
17659,17,12,2999.46,United Kingdom,4,5,5,455,14,Pelanggan Setia
17660,141,1,196.0,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17663,26,7,1802.91,United Kingdom,4,5,4,454,13,Pelanggan Setia
17664,19,2,604.64,United Kingdom,4,3,3,433,10,Potensi Setia
17666,4,2,728.16,United Kingdom,5,3,3,533,11,Potensi Setia
17667,66,5,2055.51,United Kingdom,3,4,4,344,11,Pelanggan Setia
17668,1,2,347.75,United Kingdom,5,3,2,532,10,Potensi Setia
17669,43,7,3406.7200000000003,United Kingdom,3,5,5,355,13,Pelanggan Setia
17670,228,1,205.7,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17671,16,4,1572.71,United Kingdom,4,4,4,444,12,Pelanggan Setia
17672,50,2,3178.17,United Kingdom,3,3,5,335,11,Perlu Perhatian
17673,2,6,1629.12,United Kingdom,5,5,4,554,14,Pelanggan Utama
17674,74,2,551.04,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
17675,1,31,20374.28,United Kingdom,5,5,5,555,15,Pelanggan Utama
17676,4,6,1387.68,United Kingdom,5,5,4,554,14,Pelanggan Utama
17677,2,30,16363.23,United Kingdom,5,5,5,555,15,Pelanggan Utama
17678,264,1,298.11,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17679,53,2,1992.1100000000001,United Kingdom,3,3,4,334,10,Perlu Perhatian
17680,24,1,184.4,United Kingdom,4,2,1,421,7,Potensi Setia
17682,10,6,2474.33,United Kingdom,5,5,5,555,15,Pelanggan Utama
17684,44,1,239.41,United Kingdom,3,2,1,321,6,Pelanggan Tidak Aktif
17685,17,7,3191.53,United Kingdom,4,5,5,455,14,Pelanggan Setia
17686,7,7,5739.46,United Kingdom,5,5,5,555,15,Pelanggan Utama
17690,30,15,4757.95,United Kingdom,4,5,5,455,14,Pelanggan Setia
17691,358,2,290.40000000000003,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
17692,127,4,740.9399999999999,United Kingdom,2,4,3,243,9,Pelanggan Vakum Lama
17693,137,1,200.47,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17694,142,1,283.12,United Kingdom,2,2,2,222,6,Pelanggan Berisiko
17695,132,2,765.34,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
17696,38,8,2285.71,United Kingdom,3,5,5,355,13,Pelanggan Setia
17697,236,1,338.95,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17698,261,1,154.95,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17700,17,4,2534.64,United Kingdom,4,4,5,445,13,Pelanggan Setia
17701,253,1,417.95,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17702,30,4,1824.37,United Kingdom,4,4,4,444,12,Pelanggan Setia
17703,35,3,798.74,United Kingdom,3,4,3,343,10,Pelanggan Setia
17704,169,2,885.19,United Kingdom,2,3,3,233,8,Pelanggan Vakum Lama
17705,3,9,1823.52,United Kingdom,5,5,4,554,14,Pelanggan Utama
17706,4,17,10504.49,United Kingdom,5,5,5,555,15,Pelanggan Utama
17707,185,2,152.4,United Kingdom,1,3,1,131,5,Pelanggan Berisiko
17708,188,2,267.08,United Kingdom,1,3,2,132,6,Pelanggan Berisiko
17709,170,1,137.45,United Kingdom,2,2,1,221,5,Pelanggan Berisiko
17711,11,2,385.1,United Kingdom,5,3,2,532,10,Potensi Setia
17712,45,1,522.91,United Kingdom,3,2,3,323,8,Pelanggan Tidak Aktif
17714,321,1,153.0,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17715,201,1,326.4,United Kingdom,1,2,2,122,5,Pelanggan Berisiko
17716,23,11,5655.99,United Kingdom,4,5,5,455,14,Pelanggan Setia
17718,232,1,139.35,United Kingdom,1,2,1,121,4,Pelanggan Berisiko
17719,38,15,5396.04,United Kingdom,3,5,5,355,13,Pelanggan Setia
17720,26,4,1195.94,United Kingdom,4,4,4,444,12,Pelanggan Setia
17722,96,4,2424.04,United Kingdom,2,4,5,245,11,Pelanggan Vakum Lama
17723,127,6,3276.4000000000005,United Kingdom,2,5,5,255,12,Pelanggan Vakum Lama
17724,71,3,1033.0,United Kingdom,3,4,4,344,11,Pelanggan Setia
17725,16,11,3439.08,United Kingdom,4,5,5,455,14,Pelanggan Setia
17727,15,1,1060.25,United Kingdom,4,2,4,424,10,Potensi Setia
17728,4,3,2876.01,United Kingdom,5,4,5,545,14,Pelanggan Setia
17730,3,13,5298.4800000000005,United Kingdom,5,5,5,555,15,Pelanggan Utama
